styleID,styleName,isOnsale,modelID,modelName
40778,2019款 1.5T CVT两驱信念版 国V,1,4807,奕歌
25150,2015款 6.0L Volante,0,266,阿斯顿?马丁DB9
25152,2015款 4.7L Roadster,0,385,V8 Vantage
25154,2016款 6.0L S Coupe,0,822,V12 Vantage
25153,2016款 6.0L S,0,923,Rapide
1009700,2020款 2.0T柴油自动四驱尊享版长轴国VI JX4D20A6L,1,2860,域虎7
25156,2016款 4.7L Coupe,0,385,V8 Vantage
25155,2016款 6.0L S Roadster,0,822,V12 Vantage
39788,2018款 2.5L 蓝天运动版 国VI,0,3154,阿特兹
37125,2019款 SCe200 自动两驱智尊型 国V,1,3870,科雷嘉
37126,2018款 1.6L 手动舒享型,0,4588,逸动DT
39787,2018款 2.0L 自动两驱蓝天探索版 国VI,0,3968,马自达CX-4
13178,2013款 劲悦版 2.0L 手动尊享型 5座,0,2088,比亚迪S6
37127,2019款 6.0T GT W12 敞篷版,1,305,欧陆
13179,2013款 劲悦版 2.4L 自动精英型 5座,0,2088,比亚迪S6
39789,2018款 2.0L 自动两驱蓝天品位升级版 国VI,0,3968,马自达CX-4
13140,2012款 1.8L 手动舒适型,0,466,奔腾B70
39771,2019款 云控版 三厢 2.0L 自动旗舰型 国VI,0,3294,马自达3 昂克赛拉
39770,2019款 云控版 三厢 2.0L 自动旗舰型 国V,0,3294,马自达3 昂克赛拉
13143,2012款 发现版 1.8L 手动豪华型,0,2134,力帆X60
40762,2019款 改款 1.5L 自动标准版 国V,0,2962,昕锐
39773,2019款 云控版 两厢 1.5L 自动豪华型 国V,0,3294,马自达3 昂克赛拉
37110,2019款 45 TFSI allroad quattro 时尚型,1,471,奥迪A4(进口)
13144,2012款 1.8L 手动豪华型,0,466,奔腾B70
40761,2019款 改款 1.5L 手动标准版 国V,0,2962,昕锐
39772,2019款 云控版 两厢 1.5L 自动舒适型 国VI,0,3294,马自达3 昂克赛拉
37111,2019款 45 TFSI allroad quattro 运动型,1,471,奥迪A4(进口)
13141,2012款 1.8L 手动时尚型,0,466,奔腾B70
40760,2019款 改款 1.5L 手动入门版 国V,0,2962,昕锐
37112,2019款 280TGDi 双离合两驱进取版 国V,0,358,途胜
39775,2019款 云控版 两厢 2.0L 自动豪华型 国V,0,3294,马自达3 昂克赛拉
13142,2012款 发现版 1.8L 手动舒适型,0,2134,力帆X60
39774,2019款 云控版 两厢 1.5L 自动豪华型 国VI,0,3294,马自达3 昂克赛拉
37113,2019款 TCe190 手动两驱智惠型 国V,1,3870,科雷嘉
1009735,2020款 2.0T多功能短轴中顶5-6座国VI 4F20TC3,1,3735,图雅诺
40766,2019款 改款 1.5L 自动标准版 国VI,0,2962,昕锐
27788,2017款 340i xDrive M运动型,0,317,宝马3系(进口)
1009734,2020款 2.8T厢式货车短轴平顶国VI F2.8NS6B177L,1,3735,图雅诺
27789,2017款 1.6L 手动前行版,0,3013,Yeti
40765,2019款 改款 1.5L 手动标准版 国VI,0,2962,昕锐
1009737,2019款 2.8T商旅版加长轴9座ISF2.8s5F148,1,3735,图雅诺
40764,2019款 改款 1.5L 手动入门版 国VI,0,2962,昕锐
27786,2017款 1.5L CVT智行版,0,111,威驰
40763,2020款 1.5T MHEV 耀尊版,1,3589,博瑞
1009736,2020款 2.0T多功能短轴平顶5-6座国VI 4F20TC3,1,3735,图雅诺
27787,2017款 280TSI 自动R-Line,0,442,速腾
1009739,2019款 2.8T商旅版加长轴16-17座ISF2.8s5F148,1,3735,图雅诺
25129,2015款 3.3GDI 豪华版 国V,0,3448,嘉华(进口)
1009738,2019款 2.8T商旅版加长轴13-14座ISF2.8s5F148,1,3735,图雅诺
40769,2019款 1.5L 自动智享版 国VI,0,2962,昕锐
25128,2015款 3.3GDI 舒适版 国V,0,3448,嘉华(进口)
40768,2019款 1.5L 自动舒适版 国VI,0,2962,昕锐
40767,2019款 1.5L 手动舒适版 国VI,0,2962,昕锐
27780,2017款 1.3L 手动前行版,1,111,威驰
27781,2017款 1.3L 手动锐行版,1,111,威驰
1009731,2020款 2.8T商旅版加长轴16-17座国VI F2.8NS6B177L,1,3735,图雅诺
27784,2017款 1.5L CVT创行版,0,111,威驰
25121,2016款 5.0 SC SVR,0,2903,捷豹F-TYPE
1009730,2020款 2.8T商旅版加长轴13-14座国VI F2.8NS6B177L,1,3735,图雅诺
27785,2017款 1.5L 手动智行版,0,111,威驰
1009733,2020款 2.8T厢式货车短轴中顶国VI F2.8NS6B177L,1,3735,图雅诺
25123,2016款 6.6T 永恒之爱典藏版,0,836,古思特
27782,2017款 1.3L CVT锐行版,1,111,威驰
1009732,2020款 2.0T商旅版短轴7-9座国VI 4F20TC3,1,3735,图雅诺
27783,2017款 1.5L 手动创行版,0,111,威驰
39777,2019款 云控版 两厢 2.0L 自动运动型 国V,0,3294,马自达3 昂克赛拉
37114,2019款 SCe200 自动两驱智惠型 国V,1,3870,科雷嘉
39776,2019款 云控版 两厢 2.0L 自动豪华型 国VI,0,3294,马自达3 昂克赛拉
37115,2019款 SCe200 自动两驱智惠型 国VI,1,3870,科雷嘉
13145,2012款 1.8L 自动时尚型,0,466,奔腾B70
37116,2019款 SCe200 自动两驱智惠型周年版 国V,1,3870,科雷嘉
39779,2019款 2.3T 自动四驱环塔冠军版 国VI,1,623,北京BJ40
13146,2012款 1.8L 自动豪华型,0,466,奔腾B70
39778,2019款 云控版 两厢 2.0L 自动运动型 国VI,0,3294,马自达3 昂克赛拉
37117,2019款 SCe200自动两驱智惠型周年版 国VI,1,3870,科雷嘉
37118,2019款 SCe200 自动两驱智悦型周年版 国V,1,3870,科雷嘉
37119,2019款 SCe200自动两驱智悦型周年版 国VI,1,3870,科雷嘉
40751,2019款 改款 1.5L 自动舒适版 国VI,0,3290,昕动
39762,2019款 云控版 三厢 1.5L 自动豪华型 国VI,0,3294,马自达3 昂克赛拉
40750,2019款 改款 1.5L 手动舒适版 国VI,0,3290,昕动
39761,2019款 云控版 三厢 1.5L 自动豪华型 国V,0,3294,马自达3 昂克赛拉
37101,2018款 1.5T 智联精英型,1,2761,秦新能源
13152,2012款 2.0L 手动行政版,0,989,吉利GX7
39764,2019款 云控版 三厢 1.5L 自动尊贵型 国VI,0,3294,马自达3 昂克赛拉
37102,2018款 1.5T 智联尊贵型,1,2761,秦新能源
13153,2012款 6.0L Zagato,0,2846,V12 Zagato
39763,2019款 云控版 三厢 1.5L 自动尊贵型 国V,0,3294,马自达3 昂克赛拉
1009724,2020款 2.0T厢式货车加长轴中顶后双胎国VI 4F20TC3,1,3735,图雅诺
25136,2016款 2.0T 7座四驱棕色内饰旗舰版,0,3164,格越
40755,2019款 改款 1.5L 手动入门版 国V,0,3290,昕动
27799,2017款 1.3T DCT旗舰型,0,4139,帝豪GL
40754,2020款 精灵版,1,5225,启辰e30
1009723,2020款 2.0T多功能加长轴中顶5-7座国VI 4F20TC3,1,3735,图雅诺
25135,2016款 2.0T 7座四驱旗舰版,0,3164,格越
40753,2019款 高续航舒适版,1,5183,启辰D60EV
1009726,2020款 2.0T厢式货车加长轴中顶国VI 4F20TC3,1,3735,图雅诺
25138,2016款 2.0L 四驱至尊版,0,3870,科雷嘉
27797,2016款 1.5T 手动耀领版,0,3766,瑞虎7
1009725,2020款 2.0T厢式货车短轴中顶国VI 4F20TC3,1,3735,图雅诺
25137,2016款 2.0L 两驱舒适版,0,3870,科雷嘉
27798,2016款 1.5T 手动耀尊版,0,3766,瑞虎7
40752,2019款 1.5L 自动运动版 国VI,0,3290,昕动
1009728,2020款 2.8T商旅版长轴7-9座国VI F2.8NS6B177L,1,3735,图雅诺
40759,2019款 改款 1.5L 自动舒适版 国V,0,3290,昕动
1009727,2020款 2.8T商旅版短轴7-9座国VI F2.8NS6B177L,1,3735,图雅诺
25139,2016款 2.0L 两驱领先版,0,3870,科雷嘉
40758,2019款 改款 1.5L 手动舒适版 国V,0,3290,昕动
40757,2019款 改款 1.5L 自动标准版 国V,0,3290,昕动
1009729,2020款 2.8T商旅版加长轴7-9座国VI F2.8NS6B177L,1,3735,图雅诺
40756,2019款 改款 1.5L 手动标准版 国V,0,3290,昕动
27791,2017款 TSI280 DSG创行版,0,3013,Yeti
27792,2017款 TSI280 DSG尊行版,0,3013,Yeti
25130,2015款 3.3GDI 旗舰版 国V,0,3448,嘉华(进口)
27790,2017款 TSI280 DSG前行版,0,3013,Yeti
40749,2019款 改款 1.5L 自动标准版 国VI,0,3290,昕动
1009720,2020款 2.8T多功能短轴中顶5-6座国VI F2.8NS6B177L,1,3735,图雅诺
27795,2016款 1.5L 自动豪雅型,0,3781,元
25132,2016款 2.0T 7座四驱领先版,0,3164,格越
25131,2016款 1.5L 手动标准型SFG15-02 7座,0,3925,风光370
27796,2016款 1.5T 手动耀动版,0,3766,瑞虎7
1009722,2020款 2.0T多功能加长轴中顶5-7座后双胎国VI 4F20TC3,1,3735,图雅诺
27793,2017款 TSI300 DSG尊行版,0,3013,Yeti
25134,2016款 2.0T 7座四驱豪华版,0,3164,格越
1009721,2020款 2.8T多功能短轴平顶5-6座国VI F2.8NS6B177L,1,3735,图雅诺
27794,2016款 1.5L 自动豪华型,0,3781,元
25133,2016款 2.0T 7座四驱舒适版,0,3164,格越
13158,2011款 535i 典雅型,0,2847,宝马5系GT
37103,2019款 TXL 1.6T 两驱钻石版,1,4516,星途TX
13159,2010款 535i 领先型,0,2847,宝马5系GT
39765,2019款 云控版 三厢 2.0L 自动尊贵型 国V,0,3294,马自达3 昂克赛拉
37105,2019款 280TGDi 双离合两驱舒适版 国V,0,358,途胜
39768,2019款 云控版 三厢 2.0L 自动尊贵型 国VI,0,3294,马自达3 昂克赛拉
37106,2019款 280TGDi 双离合两驱豪华版 国V,0,358,途胜
37107,2019款 280TGDi 双离合两驱智联版 国V,0,358,途胜
39769,2019款 云控版 两厢 1.5L 自动舒适型 国V,0,3294,马自达3 昂克赛拉
1000785,2012款 2.4L汽油 基本型4G69S4N,0,2582,大MPV
1000784,2012款 2.4L汽油 基本型4RB2,0,2582,大MPV
1000787,2012款 2.4L汽油 快乐之旅4G69S4N,0,2582,大MPV
1000786,2012款 2.4L汽油 快乐之旅4RB2,0,2582,大MPV
1000781,2010款 2.4L精英型4G69S4N,0,2573,九龙A5
1000780,2010款 2.4L精英型4RB2,0,2573,九龙A5
1000783,2010款 2.4L豪华型4G69S4N,0,2573,九龙A5
1000782,2010款 2.5T精英型DK4B1,0,2573,九龙A5
1009119,2020款 2.0T柴油自动四驱高底盘先锋版长厢国VI,1,4241,上汽MAXUS T60
1009118,2020款 2.0T柴油自动四驱高底盘先锋版标厢国VI,1,4241,上汽MAXUS T60
1000789,2010款 2.7L豪华型JM495QF,0,2576,九龙A6
1000788,2010款 2.5T豪华型DK25,0,2576,九龙A6
1009111,2020款 2.4L汽油四驱精英型大双排国VI 4K22,1,2462,风骏5
1009110,2020款 2.4L汽油四驱精英型小双排国VI 4K22,1,2462,风骏5
1009113,2020款 2.4L汽油两驱精英型大双排国VI 4K22,1,2462,风骏5
1009112,2020款 2.4L汽油两驱精英型小双排国VI 4K22,1,2462,风骏5
1009115,2020款 2.4L汽油两驱超值型大双排国VI 4K22,1,2462,风骏5
1009114,2020款 2.4L汽油两驱超值型小双排国VI 4K22,1,2462,风骏5
1009117,2020款 2.0T柴油自动两驱高底盘先锋版长厢国VI,1,4241,上汽MAXUS T60
1009116,2020款 2.0T柴油自动两驱高底盘先锋版标厢国VI,1,4241,上汽MAXUS T60
1000774,2010款 2.2T莱动柴油标准型长货箱,0,2571,财运300
1000773,2010款 2.2T莱动柴油标准型短货箱,0,2571,财运300
1000776,2011款 2.0T开拓者T3,0,2579,萨普
1000775,2011款 2.8T开拓者T3,0,2579,萨普
1000770,2010款 2.8T-VE柴油豪华型长货箱,0,2571,财运300
1000772,2010款 2.2L汽油豪华型长货箱,0,2571,财运300
1000771,2010款 2.2L汽油豪华型短货箱,0,2571,财运300
1009108,2020款 2.4L汽油四驱超值型小双排国VI 4K22,1,2462,风骏5
1009107,2020款 2.0T柴油两驱新冠军版公务型小双4D20M,1,4889,风骏7
1009109,2020款 2.4L汽油四驱超值型大双排国VI 4K22,1,2462,风骏5
1000778,2011款 2.8T领先者V3,0,2579,萨普
1000777,2011款 2.0T领先者V3,0,2579,萨普
1000779,2010款 2.7L精英型JM495QF,0,2573,九龙A5
1009100,2020款 1.5L标准型2.55米后单轮国VI SWC15M,1,5664,金杯T22S
1009102,2020款 2.0L翔运系列豪华型厢货高顶国VI 1TZS,1,2810,金杯海狮
1009101,2020款 1.5L标准型2.55米后双轮国VI SWC15M,1,5664,金杯T22S
1009104,2020款 2.0L快运王系列豪华型厢货高顶国VI 1TZS,1,2810,金杯海狮
1009103,2020款 2.0L快运王系列豪华型厢货标准顶国VI 1TZS,1,2810,金杯海狮
1009106,2020款 2.0T柴油两驱新冠军版公务型大双4D20M,1,4889,风骏7
1009105,2020款 2.0T柴油四驱新冠军版公务型大双4D20M,1,4889,风骏7
4507,2009款 2.8TCI 两驱超豪华型,0,395,哈弗H3
1009133,2020款 2.0T汽油自动四驱旗舰型长厢高底盘,1,5258,上汽MAXUS T70
4508,2009款 2.8TCI 四驱豪华型,0,395,哈弗H3
1009132,2020款 2.0T汽油自动四驱旗舰型标厢高底盘,1,5258,上汽MAXUS T70
4509,2009款 2.8TCI 四驱超豪华型,0,395,哈弗H3
1009135,2020款 2.0T汽油自动四驱豪华型长厢高底盘,1,5258,上汽MAXUS T70
1009134,2020款 2.0T汽油自动四驱豪华型标厢高底盘,1,5258,上汽MAXUS T70
1009137,2020款 2.0T汽油自动四驱精英型长厢高底盘,1,5258,上汽MAXUS T70
1009136,2020款 2.0T汽油自动四驱精英型标厢高底盘,1,5258,上汽MAXUS T70
1009139,2020款 2.0T汽油自动四驱舒享型长厢高底盘,1,5258,上汽MAXUS T70
1009138,2020款 2.0T汽油自动四驱舒享型标厢高底盘,1,5258,上汽MAXUS T70
4500,2008款 1.3L GL-i 特别纪念版 MT,0,111,威驰
4502,2009款 2.4L 4G64两驱豪华型,0,395,哈弗H3
4503,2009款 2.4L 4G64两驱超豪华型,0,395,哈弗H3
4504,2009款 2.4L 4G64四驱豪华型,0,395,哈弗H3
1009131,2020款 2.0T柴油手动两驱舒适版长厢高底盘,1,5258,上汽MAXUS T70
4505,2009款 2.4L 4G64四驱超豪华型,0,395,哈弗H3
4506,2009款 2.8TCI 两驱豪华型,0,395,哈弗H3
1009130,2020款 2.0T柴油手动两驱舒适版标厢高底盘,1,5258,上汽MAXUS T70
1000796,2011款 2.5T 舒适型标双排4D25TC,0,2581,瑞铃
1000795,2011款 2.2L 舒适型标双排491QE,0,2581,瑞铃
1000798,2011款 2.5T 舒适型大双排4D25TC,0,2581,瑞铃
1000797,2011款 2.2L 舒适型大双排491QE,0,2581,瑞铃
1000792,2011款 2.4T 舒适型大双排4D25,0,2581,瑞铃
1000791,2011款 2.4T 舒适型标双排4D25,0,2581,瑞铃
1000794,2011款 2.5T 舒适型大双排HFC4DA1-1B,0,2581,瑞铃
1000793,2011款 2.5T 舒适型标双排HFC4DA1-1B,0,2581,瑞铃
4520,2008款 1.3L 手动标准型,0,660,同悦
1009129,2020款 2.0T柴油手动四驱舒适版长厢高底盘,1,5258,上汽MAXUS T70
1000799,2011款 2.8T征服者Z7,0,2579,萨普
1009122,2020款 2.0T柴油手动两驱高底盘先锋版标厢国VI,1,4241,上汽MAXUS T60
4518,2009款 2.7L 自动四驱豪华型,0,358,途胜
1009121,2020款 2.0T柴油手动四驱高底盘先锋版长厢国VI,1,4241,上汽MAXUS T60
4519,2008款 1.5L 手动豪华型,0,660,同悦
1009124,2020款 2.0T柴油自动四驱舒适版标厢高底盘,1,5258,上汽MAXUS T70
1009123,2020款 2.0T柴油手动两驱高底盘先锋版长厢国VI,1,4241,上汽MAXUS T60
1009126,2020款 2.0T柴油自动两驱舒适版标厢高底盘,1,5258,上汽MAXUS T70
1009125,2020款 2.0T柴油自动四驱舒适版长厢高底盘,1,5258,上汽MAXUS T70
1009128,2020款 2.0T柴油手动四驱舒适版标厢高底盘,1,5258,上汽MAXUS T70
1009127,2020款 2.0T柴油自动两驱舒适版长厢高底盘,1,5258,上汽MAXUS T70
4511,2009款 改款 2.8TCI 两驱豪华型,0,395,哈弗H3
4512,2009款 改款 2.8TCI 两驱超豪华型,0,395,哈弗H3
1000790,2010款 2.8T豪华型JE4D28A,0,2576,九龙A6
4513,2009款 改款 2.8TCI 四驱豪华型,0,395,哈弗H3
4514,2009款 改款 2.8TCI 四驱超豪华型,0,395,哈弗H3
4515,2009款 2.0L 手动两驱时尚型,0,358,途胜
1009120,2020款 2.0T柴油手动四驱高底盘先锋版标厢国VI,1,4241,上汽MAXUS T60
4516,2009款 2.0L 自动两驱天窗型,0,358,途胜
4517,2009款 2.0L 手动四驱豪华型,0,358,途胜
1000741,2010款 2.8T柴油豪华型加长货箱GA4D28TC,0,2568,财运500
1000740,2011款 1.3L-6400A标准型,0,2570,福家
4530,2008款 1.6自动豪华型,0,431,雅绅特
1000749,2011款 1.0L-6400B基本型,0,2570,福家
4529,2008款 1.4自动豪华型,0,431,雅绅特
4521,2008款 1.3L 手动舒适型,0,660,同悦
4522,2008款 1.5L 手动标准型,0,660,同悦
4523,2008款 1.5L 手动舒适型,0,660,同悦
4524,2008款 4.7L 行政版,0,289,总裁
4525,2008款 4.2L 精英版,0,289,总裁
4526,2008款 1.4手动舒适型,0,431,雅绅特
4527,2008款 1.4自动舒适型,0,431,雅绅特
4528,2008款 1.4手动豪华型,0,431,雅绅特
1000730,2011款 2.8T商务版,0,2569,星锐
1000732,2011款 2.8T舒适版,0,2569,星锐
1000731,2011款 2.8T舒适版国IV,0,2569,星锐
4540,2008款 1.5L 手动舒适型GL-i,0,940,比亚迪F3R
1000738,2011款 1.3L-6400A舒适型,0,2570,福家
1000737,2011款 1.3L-6400A基本型,0,2570,福家
1000739,2011款 1.3L-6400A豪华型,0,2570,福家
1000734,2011款 2.8T快运版,0,2569,星锐
1000733,2011款 2.8T快运版国IV,0,2569,星锐
1000736,2011款 2.8T旅行版,0,2569,星锐
1000735,2011款 2.8T旅行版国IV,0,2569,星锐
4533,2009款 4.7L Sport Automatic,0,551,GranTurismo
4534,2009款 2.0L 手动两驱舒适型,0,358,途胜
4535,2009款 2.0L 手动精英型,0,466,奔腾B70
4536,2009款 2.0L 自动豪华型,0,466,奔腾B70
4537,2009款 2.0L 自动导航型,0,466,奔腾B70
4538,2009款 2.3L 自动豪华型,0,466,奔腾B70
4539,2009款 2.3L 自动导航型,0,466,奔腾B70
1000763,2012款 2.8T柴油四驱基本型ISF2.8,0,2577,拓陆者
1000762,2012款 2.8T柴油两驱基本型ISF2.8,0,2577,拓陆者
1000765,2011款 4.5L-STD,0,2578,碧莲
1000764,2011款 4.5L-VIP,0,2578,碧莲
4550,2009款 3.5标准版,0,479,讴歌TL
4551,2008款 1.6L 手动舒适型,0,633,宝来
4552,2008款 1.6L 自动时尚型,0,633,宝来
4553,2008款 1.6L 自动舒适型,0,633,宝来
1000767,2010款 2.8T-VE柴油标准型短货箱,0,2571,财运300
1000766,2011款 4.5L-尊贵VIP,0,2578,碧莲
1000768,2010款 2.8T-VE柴油标准型长货箱,0,2571,财运300
4543,2009款 1.6T 豪华GPS版,0,480,雪铁龙C4
4545,2009款 2.0T 自动豪华版,0,756,劳恩斯-酷派
4547,2011款 3.5 V6四座标准版,0,681,Evora
4548,2012款 标准型,0,682,沃蓝达
4549,2009款 6.2L CTS-V,0,311,凯迪拉克CTS(进口)
1000751,2011款 1.0L-6400B舒适型,0,2570,福家
4561,2009款 FX50 巅峰版,0,122,英菲尼迪FX
4562,2008款 两厢 1.6L 自动时尚型,0,639,世嘉
4563,2008款 两厢 2.0L 手动豪华型,0,639,世嘉
1000750,2011款 1.0L-6400B标准型,0,2570,福家
4564,2008款 2.4i Rdesign,0,494,沃尔沃C30
1000756,2010款 2.2L汽油标准型加长货箱,0,2568,财运500
1000758,2011款 2.4L基本型4RB2,0,2572,海格H5C
4554,2008款 2.0L 自动舒适型,0,633,宝来
4556,2008款 CL 600,0,683,奔驰CL级
4559,2009款 1.0 MHD 敞篷 标准版,0,620,smart fortwo
4570,2009款 1.6L 手动舒适型,0,442,速腾
4571,2009款 2.0L 精英版,0,164,君威
4572,2009款 2.0T 豪华运动版,0,164,君威
4573,2009款 2.4L 旗舰版,0,164,君威
4575,2008款 1.0 手动典藏版,0,67,路宝
27920,2016款 1.5L 自动豪华型,0,407,比亚迪F3
27921,2016款 1.5L 自动尊贵型,0,407,比亚迪F3
40902,2019款 330TSI 豪华版 国VI,1,528,帕萨特
40901,2019款 330TSI 精英版 国V,1,528,帕萨特
1009199,2020款 2.5T柴油国VI两驱豪华型标箱ZD25,1,2510,锐骐
39917,2019款 1.5T 自动两驱都市型 国VI,0,3481,哈弗H6 Coupe
1009198,2020款 2.5T柴油国VI四驱标准型标箱ZD25,1,2510,锐骐
15949,2013款 十周年纪念 1.8L 自动舒适版,0,135,思域
39916,2019款 浩纳 1.5L 自动舒适版 国VI,1,2922,桑塔纳
15948,2013款 十周年纪念 1.8L 手动舒适版,0,135,思域
39919,2019款 1.5T 自动两驱豪华智联版 国VI,1,3481,哈弗H6 Coupe
15947,2013款 三厢 1.5L 自动乐享版,0,2252,北京汽车E系列
39918,2019款 1.5T 自动两驱精英型 国VI,1,3481,哈弗H6 Coupe
4565,2008款 2.4i R-Design,0,463,沃尔沃S40
15942,2013款 三厢 1.3L 手动乐天版,0,2252,北京汽车E系列
1009191,2020款 1.2L基本型 国VI 双排LSI,1,2855,五菱荣光小卡
1009190,2020款 1.2L基本型 国VI 单排LSI,1,2855,五菱荣光小卡
1009193,2020款 2.5T柴油国VI四驱豪华型长货箱ZD25,1,2510,锐骐
4567,2009款 3.5 V6,0,684,锐界(进口)
39911,2019款 浩纳 1.5L 手动风尚版 国V,1,2922,桑塔纳
4568,2009款 1.3L 手动乐动版,0,608,熊猫
1009192,2020款 1.5L 加长基本型 国VI L3C,1,2451,五菱荣光
39910,2019款 1.5L 自动舒适版 国VI,1,2922,桑塔纳
1009195,2020款 2.5T柴油国VI两驱豪华型长货箱ZD25,1,2510,锐骐
39913,2019款 浩纳 1.5L 自动风尚版 国V,1,2922,桑塔纳
1009194,2020款 2.5T柴油国VI四驱标准型长货箱ZD25,1,2510,锐骐
15945,2013款 三厢 1.5L 手动乐尚版,0,2252,北京汽车E系列
39912,2019款 浩纳 1.5L 手动风尚版 国VI,1,2922,桑塔纳
1009197,2020款 2.5T柴油国VI四驱豪华型标箱Z150D25,1,2510,锐骐
15944,2013款 三厢 1.5L 自动乐天版,0,2252,北京汽车E系列
39915,2019款 浩纳 1.5L 自动舒适版 国V,1,2922,桑塔纳
1009196,2020款 2.5T柴油国VI两驱标准型长货箱ZD25,1,2510,锐骐
15943,2013款 三厢 1.5L 手动乐天版,0,2252,北京汽车E系列
39914,2019款 浩纳 1.5L 自动风尚版 国VI,1,2922,桑塔纳
4580,2009款 2.5L 两驱豪华型,0,686,科雷傲(进口)
4581,2009款 2.5L T5 R-Design,0,463,沃尔沃S40
4583,2008款 TT Roadster 2.0TFSI,0,148,奥迪TT
4584,2008款 财富版 2.0L 手动舒适型,0,540,比亚迪F6
4585,2008款 财富版 2.4L 自动旗舰型,0,540,比亚迪F6
4586,2009款 1.6L 自动舒适型,0,442,速腾
27931,2017款 3.0T 标准版,0,3060,Ghibli
1009188,2020款 1.5L基本型 国VI 单排L3C,1,2855,五菱荣光小卡
39906,2019款 1.5L 自动风尚版 国VI,1,2922,桑塔纳
1009187,2020款 1.2L S 基本型 国VI,1,2451,五菱荣光
39905,2019款 1.5L 自动风尚版 国V,1,2922,桑塔纳
15959,2013款 550S 1.8L 自动启臻版,0,537,荣威550
39908,2019款 1.5L 手动舒适版 国VI,1,2922,桑塔纳
15958,2013款 550S 1.8L 手动启逸版,0,537,荣威550
1009189,2020款 1.5L基本型 国VI 双排L3C,1,2855,五菱荣光小卡
39907,2019款 1.5L 手动舒适版 国V,1,2922,桑塔纳
39909,2019款 1.5L 自动舒适版 国V,1,2922,桑塔纳
4576,2008款 2.3L 至尊版,0,577,蒙迪欧-致胜
1009180,2020款 1.6L创业型后双轮2.6米国VI SWD16M,1,4312,金杯T52
4577,2008款 2.3L 豪华运动导航版,0,577,蒙迪欧-致胜
4578,2008款 2.3L 7座旗舰导航型,0,498,麦柯斯
